time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-27T21:30:42.515Z,9.7273,127.314,10,4.3,mb,,103,3.149,0.73,us,us6000c40z,2020-10-16T00:02:42.040Z,"132 km E of Union, Philippines",earthquake,11.9,1.9,0.154,12,reviewed,us,us
2020-09-27T19:54:51.035Z,36.3013,71.0519,105.55,4.9,mb,,79,2.403,1.01,us,us6000c1zd,2020-09-28T02:54:47.957Z,"60 km SW of Ashkāsham, Afghanistan",earthquake,7.2,9.6,0.114,24,reviewed,us,us
2020-09-27T18:17:55.367Z,26.1929,66.2095,10,4.6,mb,,167,8.672,0.92,us,us6000c1ys,2020-09-27T18:41:52.040Z,"10 km WSW of Bela, Pakistan",earthquake,10.3,2,0.102,29,reviewed,us,us
2020-09-27T17:27:42.595Z,34.1494,78.1539,10,4.9,mww,,106,4.093,1.31,us,us6000c1yn,2020-09-28T02:22:42.477Z,"52 km E of Leh, India",earthquake,6.1,1.8,0.093,11,reviewed,us,us
2020-09-27T16:10:48.719Z,-5.6577,129.8875,205.13,4.2,mb,,108,2.701,0.66,us,us6000c1ye,2020-10-01T18:57:17.040Z,"277 km SSE of Amahai, Indonesia",earthquake,8,12.8,0.265,4,reviewed,us,us
2020-09-27T14:55:53.437Z,49.4151,156.0806,53.59,4.5,mb,,138,3.835,0.73,us,us6000c40s,2020-10-01T18:49:05.040Z,"140 km S of Severo-Kuril’sk, Russia",earthquake,12.2,8.2,0.204,7,reviewed,us,us
2020-09-27T14:51:11.212Z,6.2877,127.1347,18.85,4.4,mb,,123,1.729,1.33,us,us6000c40r,2020-10-01T18:33:43.040Z,"106 km E of Pondaguitan, Philippines",earthquake,8.3,5.1,0.143,14,reviewed,us,us
2020-09-27T13:58:23.214Z,17.6703,145.3066,147.24,4.4,mb,,79,2.459,0.48,us,us6000c40p,2020-10-01T17:10:40.040Z,"276 km N of Saipan, Northern Mariana Islands",earthquake,12.1,7.7,0.112,23,reviewed,us,us
2020-09-27T06:38:22.135Z,24.647,125.1763,30.44,4.7,mb,,91,1.979,0.61,us,us6000c1v0,2020-10-13T17:18:27.040Z,"21 km SW of Hirara, Japan",earthquake,8.3,5.9,0.081,46,reviewed,us,us
2020-09-27T04:13:42.060Z,35.0721,137.7091,45.41,5.2,mb,,87,0.553,1.05,us,us6000c1tl,2020-10-03T09:39:31.323Z,"27 km NE of Shinshiro, Japan",earthquake,3.6,6.1,0.098,34,reviewed,us,us
2020-09-26T23:53:56.670Z,-9.8904,160.8021,10,4.8,mb,,96,0.954,0.55,us,us6000c1sm,2020-10-08T22:50:00.040Z,"106 km ESE of Honiara, Solomon Islands",earthquake,8.3,1.9,0.09,38,reviewed,us,us
2020-09-26T22:58:41.252Z,54.4138,164.1174,10,4.5,mb,,179,3.534,0.73,us,us6000c3w7,2020-10-08T22:15:03.040Z,"227 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,12,1.8,0.164,11,reviewed,us,us
2020-09-26T19:56:48.645Z,-10.9098,164.4609,10,4.3,mb,,146,4.677,1.28,us,us6000c3w4,2020-10-07T00:35:13.040Z,"147 km W of Lata, Solomon Islands",earthquake,10.6,1.9,0.168,10,reviewed,us,us
2020-09-26T19:05:26.870Z,22.3932,121.5041,8.41,4.1,mb,,109,0.576,0.71,us,us6000c3wb,2020-10-06T22:53:02.040Z,"89 km ENE of Hengchun, Taiwan",earthquake,4.1,4.7,0.109,23,reviewed,us,us
2020-09-26T15:36:35.807Z,40.4922,141.2912,89.74,4.5,mb,,145,0.343,1.01,us,us6000c1mq,2020-09-26T16:30:09.040Z,"17 km W of Hachinohe, Japan",earthquake,9.3,6,0.124,19,reviewed,us,us
2020-09-26T12:58:36.544Z,-8.5379,118.3084,133.04,4.2,mb,,85,3.886,1.03,us,us6000c1lt,2020-09-28T12:42:28.040Z,"17 km W of Dompu, Indonesia",earthquake,9.8,5.8,0.159,11,reviewed,us,us
2020-09-26T11:34:04.770Z,9.1895,126.5362,80.44,4.4,mb,,137,2.309,0.9,us,us6000c3vy,2020-10-18T08:18:10.040Z,"37 km NE of La Paz, Philippines",earthquake,10.6,6.7,0.114,22,reviewed,us,us
2020-09-26T09:35:09.652Z,7.7183,127.2838,10,4.5,mb,,126,1.809,0.81,us,us6000c3vs,2020-10-18T12:06:19.040Z,"81 km E of Kinablangan, Philippines",earthquake,7.8,1.9,0.135,16,reviewed,us,us
2020-09-26T08:03:55.799Z,47.1224,152.6902,76.6,4.4,mb,,144,6.788,0.85,us,us6000c3vx,2020-10-10T12:55:11.040Z,"Kuril Islands",earthquake,10.4,8.8,0.138,15,reviewed,us,us
2020-09-26T07:00:18.218Z,39.6452,54.5199,10,4.9,mb,,46,7.536,0.84,us,us6000c1jj,2020-10-10T06:31:31.646Z,"19 km NE of Balkanabat, Turkmenistan",earthquake,8.4,1.9,0.086,43,reviewed,us,us
2020-09-26T06:32:05.703Z,34.6789,74.3076,50.01,4.6,mb,,82,1.339,0.88,us,us6000c1ja,2020-10-09T12:25:59.888Z,"42 km NW of Bandipura, India",earthquake,6.2,7.9,0.092,35,reviewed,us,us
2020-09-26T06:23:48.075Z,23.8827,123.3046,27.06,4.6,mb,,78,0.64,0.97,us,us6000c1j8,2020-10-09T12:23:58.040Z,"71 km SSE of Yonakuni, Japan",earthquake,6.6,4.4,0.12,21,reviewed,us,us
2020-09-26T05:46:55.523Z,38.1981,56.051,10,5.2,mww,,54,6.282,0.85,us,us6000c1ix,2020-10-09T12:14:00.796Z,"88 km SSW of Serdar, Turkmenistan",earthquake,7.8,1.9,0.069,20,reviewed,us,us
2020-09-26T04:35:20.832Z,18.4569,145.9613,135.78,4.8,mb,,136,3.202,0.47,us,us6000c1i5,2020-09-26T04:58:56.040Z,"Pagan region, Northern Mariana Islands",earthquake,14.2,7.4,0.114,24,reviewed,us,us
2020-09-26T04:04:46.889Z,36.0154,69.708,108.52,4.5,mb,,66,1.568,0.92,us,us6000c1hq,2020-09-26T11:51:00.846Z,"52 km E of Nahrīn, Afghanistan",earthquake,5.5,8.1,0.073,55,reviewed,us,us
2020-09-26T03:26:59.776Z,14.6375,120.3248,24.21,4.2,mb,,140,2.9,0.82,us,us6000c3vf,2020-10-01T23:05:02.040Z,"7 km WNW of Banawang, Philippines",earthquake,15.4,7.9,0.2,8,reviewed,us,us
2020-09-25T21:41:25.233Z,49.1731,158.4377,10,4.5,mb,,113,3.857,0.8,us,us6000c1fr,2020-10-02T04:06:33.040Z,"235 km SE of Severo-Kuril’sk, Russia",earthquake,5,1.9,0.084,42,reviewed,us,us
2020-09-25T20:40:25.638Z,-6.6079,129.8533,163.07,4.5,mb,,98,1.98,0.93,us,us6000c1e3,2020-09-25T21:46:01.040Z,"Banda Sea",earthquake,7.9,7.4,0.087,43,reviewed,us,us
2020-09-25T20:34:13.715Z,28.0608,105.1159,39.18,4.5,mb,,43,4.419,0.83,us,us6000c1e1,2020-09-25T21:34:55.040Z,"58 km SE of Xunchang, China",earthquake,6.7,6.5,0.081,49,reviewed,us,us
2020-09-25T20:24:23.166Z,-10.6145,117.4915,36.03,4.6,mb,,58,3.922,0.94,us,us6000c1ds,2020-09-25T20:58:34.040Z,"234 km S of Sumbawa Besar, Indonesia",earthquake,7.5,4.9,0.075,61,reviewed,us,us
2020-09-25T19:28:46.440Z,1.9633,127.3262,107.75,4.6,mb,,101,1.184,0.98,us,us6000c1cr,2020-09-25T20:34:26.040Z,"80 km WNW of Tobelo, Indonesia",earthquake,7.6,6.7,0.066,73,reviewed,us,us
2020-09-25T18:14:36.309Z,34.252,78.2353,10,4,mb,,75,4.171,0.59,us,us6000c1i2,2020-09-27T18:12:09.946Z,"60 km E of Leh, India",earthquake,10.1,1.8,0.134,15,reviewed,us,us
2020-09-25T16:46:45.465Z,33.2092,139.8162,118.83,5.1,mb,,120,0.093,1.18,us,us6000c1a3,2020-09-25T17:57:07.460Z,"181 km SSE of Shimoda, Japan",earthquake,9.7,4.6,0.081,50,reviewed,us,us
2020-09-25T10:57:13.595Z,34.2638,78.1901,10,5.3,mww,,33,4.135,0.6,us,us6000c13w,2020-09-25T21:22:21.875Z,"56 km E of Leh, India",earthquake,7,1.8,0.073,18,reviewed,us,us
2020-09-25T08:46:20.100Z,7.739,126.823,55.51,4.5,mb,,119,1.401,0.49,us,us6000c12d,2020-10-09T12:04:29.040Z,"30 km E of Kinablangan, Philippines",earthquake,7.5,6.8,0.089,37,reviewed,us,us
2020-09-25T06:26:26.328Z,40.6169,79.2674,10,4.3,mb,,77,0.584,1.27,us,us6000c110,2020-10-08T11:26:38.040Z,"82 km WSW of Aykol, China",earthquake,3.9,1.9,0.188,8,reviewed,us,us
2020-09-25T04:31:39.336Z,-6.1158,151.7039,35,4.3,mb,,157,1.825,0.81,us,us6000c36r,2020-09-30T21:50:27.040Z,"184 km ESE of Kimbe, Papua New Guinea",earthquake,6.9,2,0.168,10,reviewed,us,us
2020-09-25T02:09:49.773Z,13.9088,144.5932,184.05,4.8,mb,,87,0.415,1.12,us,us6000c0zc,2020-09-29T02:11:41.496Z,"50 km NNW of Asan-Maina Village, Guam",earthquake,8.1,6.8,0.081,47,reviewed,us,us
2020-09-25T00:29:01.107Z,-6.9976,129.2635,173.94,4.1,mb,,86,2.243,0.56,us,us6000c36j,2020-10-02T03:13:34.040Z,"Banda Sea",earthquake,8.3,9.3,0.214,6,reviewed,us,us
2020-09-24T21:19:16.496Z,12.1375,140.2064,10,4.6,mb,,71,4.769,0.55,us,us6000c36f,2020-10-02T02:56:32.040Z,"264 km N of Fais, Micronesia",earthquake,12.6,1.9,0.101,29,reviewed,us,us
2020-09-24T17:42:12.974Z,-7.1949,125.1012,517.89,4.5,mb,,45,2.674,0.85,us,us6000c0p6,2020-09-24T18:26:03.040Z,"156 km N of Likisá, Timor Leste",earthquake,12.3,8.7,0.104,27,reviewed,us,us
2020-09-24T14:31:17.839Z,9.2996,126.5562,39.59,4.6,mb,,131,8.51,0.59,us,us6000c36b,2020-10-17T13:38:31.040Z,"40 km E of Cortes, Philippines",earthquake,10.4,8.9,0.125,19,reviewed,us,us
2020-09-24T14:28:11.367Z,35.8109,135.6166,356.54,4,mb,,64,1.239,0.52,us,us6000c0jq,2020-09-24T19:21:49.040Z,"36 km NNW of Obama, Japan",earthquake,5.5,9.2,0.184,8,reviewed,us,us
2020-09-24T13:15:15.978Z,29.5102,51.4363,10,4.5,mb,,87,4.412,0.91,us,us6000c0hf,2020-09-27T23:54:19.881Z,"24 km WSW of Kāzerūn, Iran",earthquake,5.8,1.9,0.111,24,reviewed,us,us
2020-09-24T09:35:18.796Z,-3.6252,128.4742,10,4.5,mb,,94,3.833,1.35,us,us6000c0gd,2020-09-24T11:14:56.040Z,"33 km ENE of Ambon, Indonesia",earthquake,7.7,1.9,0.156,13,reviewed,us,us
2020-09-24T09:34:06.486Z,5.2464,96.6839,218.55,4.1,mb,,66,0.262,1.06,us,us6000c367,2020-10-01T06:48:30.040Z,"5 km NNW of Bireun, Indonesia",earthquake,9.9,3.7,0.114,21,reviewed,us,us
2020-09-24T02:27:36.461Z,9.3036,126.4105,50,5,mb,,61,19.574,0.82,us,us6000c362,2020-10-09T03:09:27.040Z,"24 km E of Cortes, Philippines",earthquake,11.6,1.9,0.085,44,reviewed,us,us
2020-09-24T02:25:58.463Z,9.3766,126.672,12.9,5.2,mww,,60,2.534,0.68,us,us6000c0dp,2020-10-14T04:56:58.272Z,"53 km ENE of Cortes, Philippines",earthquake,8,3.3,0.083,14,reviewed,us,us
2020-09-24T01:01:26.245Z,38.1232,34.0726,10,4.4,mb,,53,1.571,0.8,us,us6000c0d6,2020-10-14T03:39:23.185Z,"27 km S of Aksaray, Turkey",earthquake,3.8,1.4,0.103,27,reviewed,us,us
2020-09-24T00:16:18.331Z,36.5451,70.9353,174.34,4.3,mb,,74,2.525,0.64,us,us6000c0cj,2020-10-04T03:49:12.264Z,"36 km SSE of Jurm, Afghanistan",earthquake,7.1,9.7,0.099,29,reviewed,us,us
2020-09-24T00:03:09.453Z,36.4905,70.2904,210.84,4.2,mb,,76,2.195,0.58,us,us6000c35p,2020-10-04T03:16:54.040Z,"39 km ESE of Farkhār, Afghanistan",earthquake,8.1,12.6,0.176,9,reviewed,us,us
2020-09-23T23:32:54.759Z,9.8762,126.1452,15.12,4.5,mb,,125,2.844,0.78,us,us6000c2jy,2020-10-04T03:06:48.040Z,"5 km ENE of Pilar, Philippines",earthquake,9.3,3.6,0.09,36,reviewed,us,us
2020-09-23T22:19:44.286Z,9.3421,126.9185,10,4.7,mb,,115,2.618,0.57,us,us6000c0bb,2020-10-03T00:30:53.538Z,"80 km E of Cortes, Philippines",earthquake,9,1.9,0.066,71,reviewed,us,us
2020-09-23T22:07:55.982Z,2.1682,126.751,56.49,4.7,mb,,59,1.517,0.66,us,us6000c0b1,2020-10-02T23:32:43.040Z,"148 km WNW of Tobelo, Indonesia",earthquake,6.4,5.8,0.069,63,reviewed,us,us
2020-09-23T20:59:35.558Z,3.672,126.1537,58.41,4,mb,,109,3.125,1.44,us,us6000c2jv,2020-10-02T16:32:53.040Z,"206 km SSE of Sarangani, Philippines",earthquake,7.4,8,0.144,13,reviewed,us,us
2020-09-23T18:28:27.971Z,-7.2225,129.0942,128.15,4.3,mb,,73,2.312,0.52,us,us6000c06q,2020-09-23T19:00:42.040Z,"272 km ENE of Lospalos, Timor Leste",earthquake,8.5,11.2,0.142,14,reviewed,us,us
2020-09-23T17:18:02.549Z,32.5664,141.5342,35,4.2,mb,,111,1.548,1.37,us,us6000c2jn,2020-10-02T16:07:53.040Z,"Izu Islands, Japan region",earthquake,6.7,1.9,0.187,8,reviewed,us,us
2020-09-23T16:05:56.425Z,10.8212,143.4812,10,4.5,mb,,141,3.067,0.6,us,us6000c2jl,2020-09-29T21:49:48.040Z,"299 km SSW of Merizo Village, Guam",earthquake,12.3,1.9,0.118,21,reviewed,us,us
2020-09-23T09:36:34.231Z,4.1961,64.1634,10,4.2,mb,,82,9.558,0.45,us,us6000c2jf,2020-10-16T07:42:34.040Z,"Carlsberg Ridge",earthquake,8.4,1.9,0.1,28,reviewed,us,us
2020-09-23T09:35:01.084Z,4.0291,64.3713,10,4.1,mb,,104,9.185,0.63,us,us6000c2jg,2020-10-16T07:33:19.040Z,"Carlsberg Ridge",earthquake,7,1.9,0.14,14,reviewed,us,us
2020-09-23T04:05:54.675Z,12.1574,123.9092,10,4.5,mb,,105,5.316,0.77,us,us6000c2j6,2020-10-09T02:39:02.040Z,"1 km NW of Palanas, Philippines",earthquake,9.8,1.8,0.145,14,reviewed,us,us
2020-09-23T04:00:00.819Z,23.326,121.5793,25.35,4.3,mwr,,90,0.267,0.85,us,us6000bzy6,2020-10-09T02:42:51.372Z,"72 km S of Hualien City, Taiwan",earthquake,2.4,4.8,0.06,27,reviewed,us,us
2020-09-23T03:51:05.282Z,33.2201,85.308,10,4.2,mb,,110,5.402,0.78,us,us6000c2j7,2020-10-09T02:11:42.040Z,"western Xizang",earthquake,5.6,1.9,0.124,18,reviewed,us,us
2020-09-23T02:07:49.914Z,36.1411,142.1457,10,4.3,mb,,143,3.203,0.75,us,us6000c2j3,2020-10-02T22:24:03.040Z,"126 km ENE of Hasaki, Japan",earthquake,8.3,1.9,0.142,14,reviewed,us,us
2020-09-23T00:09:37.094Z,9.2304,126.836,10,4.5,mb,,141,2.481,0.68,us,us6000c2j5,2020-09-29T21:22:17.040Z,"68 km ENE of Bacolod, Philippines",earthquake,12.6,1.9,0.102,28,reviewed,us,us
2020-09-22T22:57:42.429Z,-7.2029,123.2344,573.2,4.4,mb,,35,1.732,0.88,us,us6000bzvs,2020-09-27T23:32:55.040Z,"193 km NE of Maumere, Indonesia",earthquake,10,7,0.083,42,reviewed,us,us
2020-09-22T22:52:32.586Z,9.4148,127.3969,10,4.6,mb,,133,2.943,0.47,us,us6000c18k,2020-09-27T23:21:47.040Z,"132 km ENE of Aras-asan, Philippines",earthquake,8.9,1.9,0.125,19,reviewed,us,us
2020-09-22T21:27:59.314Z,9.1388,126.7237,10,4.1,mb,,142,2.347,0.57,us,us6000c18g,2020-09-27T23:08:35.040Z,"52 km ENE of Bacolod, Philippines",earthquake,11.9,1.9,0.186,8,reviewed,us,us
2020-09-22T20:06:46.822Z,-5.5981,152.6559,10,4.2,mb,,119,1.428,0.7,us,us6000c18f,2020-10-16T21:44:43.040Z,"145 km SSE of Kokopo, Papua New Guinea",earthquake,6.6,1.7,0.128,20,reviewed,us,us
2020-09-22T19:43:31.844Z,27.3906,55.3292,10,4.1,mb,,48,2.559,0.71,us,us6000bzrr,2020-10-15T21:55:41.040Z,"96 km WNW of Bandar Abbas, Iran",earthquake,7.4,1.9,0.097,35,reviewed,us,us
2020-09-22T16:10:29.177Z,34.0837,74.7947,10,4.4,mb,,134,1.341,0.29,us,us6000bzub,2020-09-27T18:56:09.670Z,"1 km WSW of Srinagar, India",earthquake,5.9,2,0.309,3,reviewed,us,us
2020-09-22T14:51:26.562Z,9.2548,126.826,10,4.4,mb,,113,2.497,0.66,us,us6000c183,2020-09-27T18:28:21.040Z,"68 km ENE of La Paz, Philippines",earthquake,7.3,1.9,0.144,14,reviewed,us,us
2020-09-22T10:43:16.291Z,7.3774,94.5426,10,4.4,mb,,158,3.204,0.47,us,us6000c17x,2020-10-16T06:44:37.040Z,"185 km NNW of Sabang, Indonesia",earthquake,12.8,2,0.138,15,reviewed,us,us
2020-09-22T10:15:58.835Z,-7.6336,128.4769,154.58,4.2,mb,,85,2.817,1.43,us,us6000c17v,2020-10-16T05:53:15.040Z,"190 km ENE of Lospalos, Timor Leste",earthquake,9.6,12.3,0.303,3,reviewed,us,us
2020-09-22T10:02:12.465Z,-6.8147,127.0007,409.82,4.2,mb,,99,3.981,0.62,us,us6000c17u,2020-10-11T13:40:16.040Z,"188 km N of Lospalos, Timor Leste",earthquake,12.2,15.3,0.264,4,reviewed,us,us
2020-09-22T04:29:30.651Z,-7.6012,127.7348,129.86,4.1,mb,,169,4.041,0.95,us,us6000c17t,2020-10-09T00:17:09.040Z,"130 km NE of Lospalos, Timor Leste",earthquake,11.4,7.5,0.185,8,reviewed,us,us
2020-09-22T04:24:34.185Z,-5.2018,127.6245,54.4,4.1,mb,,73,5.139,0.71,us,us6000c17h,2020-10-08T23:59:53.040Z,"177 km SSW of Ambon, Indonesia",earthquake,5.4,9.6,0.158,11,reviewed,us,us
2020-09-22T04:02:12.742Z,18.3353,147.1814,43.07,4.3,mb,,146,3.353,0.56,us,us6000c17g,2020-10-08T03:22:05.040Z,"Mariana Islands region",earthquake,5.4,8.6,0.148,13,reviewed,us,us
2020-09-22T03:46:51.500Z,35.7041,77.8313,62.17,4.1,mb,,110,4.281,0.97,us,us6000bzjp,2020-10-09T00:31:53.554Z,"Kashmir-Xinjiang border region",earthquake,5.2,11,0.233,5,reviewed,us,us
2020-09-22T01:50:14.023Z,13.2339,143.8867,10,4.2,mb,,122,1.018,0.94,us,us6000c17i,2020-10-08T01:45:56.040Z,"84 km W of Umatac Village, Guam",earthquake,4.2,1.9,0.167,10,reviewed,us,us
2020-09-22T01:39:24.770Z,-8.5698,111.078,93.03,4.3,mb,,108,0.853,0.88,us,us6000c17d,2020-10-08T01:26:48.040Z,"76 km S of Jatiroto, Indonesia",earthquake,8,6.6,0.147,13,reviewed,us,us
2020-09-22T01:19:04.256Z,-6.8396,129.3703,174.38,5,mww,,23,2.224,0.93,us,us6000bzj4,2020-10-09T00:26:27.050Z,"Banda Sea",earthquake,7.3,4.9,0.08,15,reviewed,us,us
2020-09-22T00:26:39.926Z,12.655,144.0725,10,4.5,mb,,84,1.209,0.77,us,us6000c17c,2020-09-25T21:45:53.040Z,"93 km SW of Merizo Village, Guam",earthquake,7.2,1.6,0.119,21,reviewed,us,us
2020-09-22T00:21:53.691Z,12.7624,143.9645,10,4.9,mb,,75,1.204,1.01,us,us6000c17f,2020-09-25T21:14:01.040Z,"94 km SW of Merizo Village, Guam",earthquake,9.5,1.3,0.093,36,reviewed,us,us
2020-09-21T19:58:34.584Z,26.2803,91.3167,39.62,4.4,mb,,76,3.386,1.17,us,us6000bzfi,2020-10-10T17:48:38.593Z,"21 km W of Hājo, India",earthquake,8.8,6.3,0.107,25,reviewed,us,us
2020-09-21T18:19:55.963Z,51.7902,103.4938,10,4.6,mb,,52,0.144,0.71,us,us6000bzfz,2020-09-28T15:45:02.803Z,"15 km WNW of Kultuk, Russia",earthquake,6.9,1.8,0.08,46,reviewed,us,us
2020-09-21T18:04:57.670Z,51.8574,103.48,10,5.6,mww,,28,0.204,0.68,us,us6000bzek,2020-09-28T15:53:40.955Z,"21 km NW of Kultuk, Russia",earthquake,7.5,1.8,0.068,21,reviewed,us,us
2020-09-21T16:56:48.878Z,37.186,30.7982,105.07,4,mb,,72,0.695,0.79,us,us6000bze9,2020-09-27T15:00:57.040Z,"15 km SSE of Kocaaliler, Turkey",earthquake,5.8,4.5,0.157,11,reviewed,us,us
2020-09-21T15:23:53.597Z,13.9855,145.1995,112.82,4.5,mb,,66,0.508,0.47,us,us6000c14n,2020-09-27T14:49:37.040Z,"60 km NE of Yigo Village, Guam",earthquake,9.6,3.9,0.093,34,reviewed,us,us
2020-09-21T13:15:17.723Z,32.288,141.8251,10,4.6,mb,,113,1.885,0.7,us,us7000bqr1,2020-09-27T13:56:29.040Z,"Izu Islands, Japan region",earthquake,9.4,1.7,0.137,16,reviewed,us,us
2020-09-21T11:18:08.483Z,43.4994,81.8397,10,4.5,mb,,57,1.724,0.48,us,us7000bqqj,2020-09-25T13:47:04.040Z,"69 km ESE of Qapqal, China",earthquake,6.2,1.9,0.118,21,reviewed,us,us
2020-09-21T10:26:37.112Z,-2.6809,121.2539,44.6,4.5,mb,,101,2.225,0.83,us,us7000bqqd,2020-09-22T09:01:34.040Z,"122 km ENE of Palopo, Indonesia",earthquake,7.9,6.2,0.181,10,reviewed,us,us
2020-09-21T06:34:34.475Z,-7.1138,129.9151,85.08,4.1,mb,,93,1.62,1.04,us,us7000bqp9,2020-10-16T13:15:13.040Z,"Kepulauan Babar, Indonesia",earthquake,6.4,9.3,0.157,11,reviewed,us,us
2020-09-21T04:28:59.352Z,9.2274,126.7687,10,4.6,mb,,142,2.446,0.55,us,us6000c14e,2020-09-27T22:42:35.040Z,"61 km ENE of La Paz, Philippines",earthquake,10.4,1.9,0.109,25,reviewed,us,us
2020-09-21T01:39:33.265Z,-5.6561,152.3741,10,4.5,mb,,128,1.384,0.62,us,us6000c14d,2020-09-27T22:01:42.040Z,"145 km S of Kokopo, Papua New Guinea",earthquake,9.9,1.8,0.115,22,reviewed,us,us
2020-09-20T23:54:51.082Z,22.7988,121.6496,10,4.6,mb,,79,0.526,0.91,us,us7000bqlw,2020-09-27T03:33:25.040Z,"127 km ESE of Yujing, Taiwan",earthquake,4.4,1.6,0.057,91,reviewed,us,us
2020-09-20T23:09:04.995Z,-4.4712,153.2601,44.39,4.4,mb,,110,1.128,0.64,us,us6000c0mj,2020-09-26T02:02:51.040Z,"110 km E of Kokopo, Papua New Guinea",earthquake,4.9,6.7,0.127,18,reviewed,us,us
2020-09-20T22:58:54.124Z,9.4883,127.3912,10,4.1,mb,,137,2.998,0.94,us,us6000c0mi,2020-10-07T23:30:00.220Z,"133 km E of Cortes, Philippines",earthquake,12.8,1.9,0.145,13,reviewed,us,us
2020-09-20T22:45:46.468Z,49.721,155.618,66.46,4.2,mb,,138,3.633,0.35,us,us6000c0mh,2020-10-07T23:20:22.040Z,"112 km SSW of Severo-Kuril’sk, Russia",earthquake,11.2,7.3,0.215,6,reviewed,us,us
2020-09-20T22:21:49.003Z,9.4072,126.9428,10,5.3,mww,,41,2.686,0.72,us,us7000bql5,2020-10-08T00:03:23.261Z,"83 km E of Cortes, Philippines",earthquake,7.7,1.8,0.098,10,reviewed,us,us
2020-09-20T22:13:15.044Z,9.2614,126.6799,9,5.8,mww,,43,2.435,0.56,us,us7000bql2,2020-10-07T23:38:21.051Z,"53 km E of Cortes, Philippines",earthquake,7.2,1.7,0.052,35,reviewed,us,us
2020-09-20T22:13:09.435Z,23.9188,122.7725,38.09,4.1,mwr,,106,0.587,0.45,us,us6000c0mp,2020-10-07T22:21:54.040Z,"64 km SSW of Yonakuni, Japan",earthquake,4.4,8.6,0.069,20,reviewed,us,us
2020-09-20T20:41:23.052Z,38.3216,74.5249,142.43,4.5,mb,,89,2.418,0.73,us,us7000bqkl,2020-09-20T20:59:42.040Z,"51 km ENE of Murghob, Tajikistan",earthquake,3.8,13.8,0.192,8,reviewed,us,us
2020-09-20T19:08:08.013Z,38.0495,34.0604,10,5.2,mww,,51,1.615,1.01,us,us7000bqjg,2020-09-23T13:22:29.086Z,"25 km NE of Emirgazi, Turkey",earthquake,4.8,1.8,0.06,27,reviewed,us,us
2020-09-20T17:47:20.534Z,18.6675,121.0371,10,4.7,mb,,123,1.239,1.2,us,us7000bqix,2020-09-20T23:10:22.095Z,"8 km NW of Claveria, Philippines",earthquake,7.8,1.9,0.064,74,reviewed,us,us
2020-09-20T16:55:04.012Z,-6.6024,153.841,10,5,mb,,61,2.909,0.53,us,us7000bqik,2020-09-24T19:58:18.040Z,"184 km W of Panguna, Papua New Guinea",earthquake,3.9,1.7,0.062,83,reviewed,us,us
2020-09-20T15:57:20.270Z,2.0118,124.3338,271.23,4,mb,,121,3.272,0.33,us,us6000c0mg,2020-09-24T19:52:28.040Z,"81 km NW of Manado, Indonesia",earthquake,9.8,8.4,0.144,13,reviewed,us,us
2020-09-20T15:12:52.490Z,-7.2003,130.0569,116.6,4.1,mb,,154,1.455,0.5,us,us6000c0ma,2020-09-24T19:16:59.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,11.2,6.4,0.235,5,reviewed,us,us
2020-09-20T13:28:27.879Z,6.6811,125.5349,181.23,5,mww,,78,0.388,1.11,us,us7000bqi2,2020-09-24T19:03:40.254Z,"Mindanao, Philippines",earthquake,8.4,4.1,0.093,11,reviewed,us,us
2020-09-20T10:48:34.862Z,34.974,140.2494,73.56,4.8,mb,,130,1.725,0.89,us,us7000bqgi,2020-10-07T06:03:38.689Z,"19 km SE of Kamogawa, Japan",earthquake,7,8.1,0.097,33,reviewed,us,us
2020-09-20T09:21:52.070Z,-8.7965,120.4825,140.27,4.3,mb,,89,1.742,0.79,us,us7000bqfp,2020-10-02T12:14:17.040Z,"20 km S of Ruteng, Indonesia",earthquake,6.7,9,0.16,11,reviewed,us,us
2020-09-20T08:23:20.865Z,-7.1187,129.4951,147.99,4.2,mb,,82,1.983,0.49,us,us7000bqfb,2020-10-15T10:22:38.040Z,"Kepulauan Babar, Indonesia",earthquake,8.3,7.3,0.152,12,reviewed,us,us
2020-09-20T08:14:19.074Z,5.6718,126.6475,93.87,4.6,mb,,121,1.748,0.42,us,us7000bqf9,2020-09-20T08:36:26.040Z,"92 km SE of Pondaguitan, Philippines",earthquake,8.3,6.6,0.105,27,reviewed,us,us
2020-09-20T03:50:37.961Z,12.737,123.4207,43.78,4.5,mb,,115,5.577,0.97,us,us6000c0lh,2020-10-16T01:11:49.040Z,"9 km E of Osmeña, Philippines",earthquake,14.2,8.6,0.135,16,reviewed,us,us
2020-09-20T01:59:05.639Z,22.99,93.7675,53.87,4.7,mww,,38,0.379,0.78,us,us7000bqcm,2020-10-16T00:50:02.040Z,"12 km NE of Falam, Myanmar",earthquake,4.8,4.3,0.098,10,reviewed,us,us
2020-09-20T01:32:38.873Z,17.4197,146.1548,123.08,4.5,mb,,46,2.194,1.15,us,us7000bqcd,2020-10-16T00:43:35.040Z,"Alamagan region, Northern Mariana Islands",earthquake,7.6,6.1,0.064,72,reviewed,us,us
